,Tp,Te,Hs,Pw
254,25.090500000000002,21.5,0.75,7160.992873498228
255,25.090500000000002,21.5,1.25,17993.751337689715
256,25.090500000000002,21.5,1.75,28715.111848945577
257,25.090500000000002,21.5,2.25,41619.93547434072
258,25.090500000000002,21.5,2.75,53716.539473184566
259,25.090500000000002,21.5,3.25,64827.81635949466
260,25.090500000000002,21.5,3.75,79551.57932053058
261,25.090500000000002,21.5,4.25,87305.31418253915
262,25.090500000000002,21.5,4.75,101458.06954712694
263,25.090500000000002,21.5,5.25,117636.75703428854
264,25.090500000000002,21.5,5.75,126063.49959464873
265,25.090500000000002,21.5,6.25,142111.80192394453
266,25.090500000000002,21.5,6.75,145708.99139944257
267,25.090500000000002,21.5,7.25,165274.86340644176
268,25.090500000000002,21.5,7.75,170447.72557675285
269,25.090500000000002,21.5,8.25,190209.64561947528
270,25.090500000000002,21.5,8.75,212452.25291722897
271,26.2575,22.5,0.25,770.3714487487342
272,26.2575,22.5,0.75,6479.0023889346385
273,26.2575,22.5,1.25,15296.407113713802
274,26.2575,22.5,1.75,25343.49491799171
275,26.2575,22.5,2.25,39507.648911200566
276,26.2575,22.5,2.75,50253.33746577448
277,26.2575,22.5,3.25,63106.88364247734
278,26.2575,22.5,3.75,71802.91024954118
279,26.2575,22.5,4.25,89340.18009086135
280,26.2575,22.5,4.75,103149.27996741365
281,26.2575,22.5,5.25,116539.40317544795
282,26.2575,22.5,5.75,130694.42665068175
283,26.2575,22.5,6.25,142279.55729717118
284,26.2575,22.5,6.75,160850.79298402736
285,26.2575,22.5,7.25,160720.51642167737
286,26.2575,22.5,7.75,183721.91053348072
287,26.2575,22.5,8.25,194266.7399298553
288,26.2575,22.5,8.75,213286.4368952373
